timestamp,source_ip,destination_ip,protocol,packet_size,src_port,dst_port,tcp_flags,ttl,http_host,http_uri,tls_sni,full_url
1748590622.257414000,192.168.209.48,192.168.209.199,6,66,8000,34264,0x0010,128,,,,
1748590622.260214000,192.168.209.199,192.168.209.48,6,74,34294,8000,0x0002,64,,,,
1748590622.260343000,192.168.209.48,192.168.209.199,6,74,8000,34294,0x0012,128,,,,
1748590622.264385000,192.168.209.199,192.168.209.48,6,66,34294,8000,0x0010,64,,,,
1748590622.264494000,192.168.209.199,192.168.209.48,6,284,34294,8000,0x0018,64,,,,
1748590622.264531000,192.168.209.199,192.168.209.48,6,112,34294,8000,0x0018,64,192.168.209.48:8000,/login,,http://192.168.209.48:8000/login
1748590622.264554000,192.168.209.48,192.168.209.199,6,66,8000,34294,0x0010,128,,,,
1748590622.271812000,192.168.209.48,192.168.209.199,6,66,8000,34264,0x0011,128,,,,
1748590622.275402000,192.168.209.199,192.168.209.48,6,66,34264,8000,0x0010,64,,,,
1748590622.285759000,192.168.209.48,192.168.209.199,6,201,8000,34294,0x0018,128,,,,
1748590622.289444000,192.168.209.199,192.168.209.48,6,66,34294,8000,0x0010,64,,,,
1748590622.289521000,192.168.209.48,192.168.209.199,6,107,8000,34294,0x0018,128,,/login,,
1748590622.293185000,192.168.209.199,192.168.209.48,6,66,34294,8000,0x0010,64,,,,
1748590622.294073000,192.168.209.199,192.168.209.48,6,66,34278,8000,0x0011,64,,,,
1748590622.294150000,192.168.209.48,192.168.209.199,6,66,8000,34278,0x0010,128,,,,
1748590622.294841000,192.168.209.48,192.168.209.199,6,66,8000,34278,0x0011,128,,,,
1748590622.295396000,192.168.209.199,192.168.209.48,6,74,34298,8000,0x0002,64,,,,
1748590622.295504000,192.168.209.48,192.168.209.199,6,74,8000,34298,0x0012,128,,,,
1748590622.299008000,192.168.209.199,192.168.209.48,6,66,34278,8000,0x0010,64,,,,
1748590622.299906000,192.168.209.199,192.168.209.48,6,66,34298,8000,0x0010,64,,,,
1748590622.299992000,192.168.209.199,192.168.209.48,6,284,34298,8000,0x0018,64,,,,
1748590622.300093000,192.168.209.199,192.168.209.48,6,114,34298,8000,0x0018,64,192.168.209.48:8000,/login,,http://192.168.209.48:8000/login
1748590622.300113000,192.168.209.48,192.168.209.199,6,66,8000,34298,0x0010,128,,,,
1748590622.319457000,192.168.209.48,192.168.209.199,6,201,8000,34298,0x0018,128,,,,
1748590622.323274000,192.168.209.199,192.168.209.48,6,66,34298,8000,0x0010,64,,,,
1748590622.323318000,192.168.209.48,192.168.209.199,6,107,8000,34298,0x0018,128,,/login,,
1748590622.326961000,192.168.209.199,192.168.209.48,6,66,34298,8000,0x0010,64,,,,
1748590622.327841000,192.168.209.199,192.168.209.48,6,66,34294,8000,0x0011,64,,,,
1748590622.327916000,192.168.209.48,192.168.209.199,6,66,8000,34294,0x0010,128,,,,
1748590622.329491000,192.168.209.199,192.168.209.48,6,74,34306,8000,0x0002,64,,,,
1748590622.329619000,192.168.209.48,192.168.209.199,6,74,8000,34306,0x0012,128,,,,
1748590622.331390000,192.168.209.48,192.168.209.199,6,66,8000,34294,0x0011,128,,,,
1748590622.335866000,192.168.209.199,192.168.209.48,6,66,34306,8000,0x0010,64,,,,
1748590622.335970000,192.168.209.199,192.168.209.48,6,284,34306,8000,0x0018,64,,,,
1748590622.336039000,192.168.209.199,192.168.209.48,6,114,34306,8000,0x0018,64,192.168.209.48:8000,/login,,http://192.168.209.48:8000/login
1748590622.336065000,192.168.209.48,192.168.209.199,6,66,8000,34306,0x0010,128,,,,
1748590622.336134000,192.168.209.199,192.168.209.48,6,66,34294,8000,0x0010,64,,,,
1748590622.355857000,192.168.209.48,192.168.209.199,6,201,8000,34306,0x0018,128,,,,
1748590622.359596000,192.168.209.199,192.168.209.48,6,66,34306,8000,0x0010,64,,,,
1748590622.359642000,192.168.209.48,192.168.209.199,6,107,8000,34306,0x0018,128,,/login,,
1748590622.363308000,192.168.209.199,192.168.209.48,6,66,34306,8000,0x0010,64,,,,
1748590622.364491000,192.168.209.199,192.168.209.48,6,66,34298,8000,0x0011,64,,,,
1748590622.364552000,192.168.209.48,192.168.209.199,6,66,8000,34298,0x0010,128,,,,
1748590622.364805000,192.168.209.48,192.168.209.199,6,66,8000,34298,0x0011,128,,,,
1748590622.365452000,192.168.209.199,192.168.209.48,6,74,34318,8000,0x0002,64,,,,
1748590622.365546000,192.168.209.48,192.168.209.199,6,74,8000,34318,0x0012,128,,,,
1748590622.370047000,192.168.209.199,192.168.209.48,6,66,34298,8000,0x0010,64,,,,
1748590622.370047000,192.168.209.199,192.168.209.48,6,66,34318,8000,0x0010,64,,,,
1748590622.370211000,192.168.209.199,192.168.209.48,6,284,34318,8000,0x0018,64,,,,
1748590622.370345000,192.168.209.199,192.168.209.48,6,112,34318,8000,0x0018,64,192.168.209.48:8000,/login,,http://192.168.209.48:8000/login
1748590622.370403000,192.168.209.48,192.168.209.199,6,66,8000,34318,0x0010,128,,,,
1748590622.398057000,192.168.209.48,192.168.209.199,6,201,8000,34318,0x0018,128,,,,
1748590622.401969000,192.168.209.199,192.168.209.48,6,66,34318,8000,0x0010,64,,,,
1748590622.402027000,192.168.209.48,192.168.209.199,6,107,8000,34318,0x0018,128,,/login,,
1748590622.405353000,192.168.209.199,192.168.209.48,6,66,34318,8000,0x0010,64,,,,
1748590622.406357000,192.168.209.199,192.168.209.48,6,66,34306,8000,0x0011,64,,,,
1748590622.406428000,192.168.209.48,192.168.209.199,6,66,8000,34306,0x0010,128,,,,
1748590622.408145000,192.168.209.199,192.168.209.48,6,74,34322,8000,0x0002,64,,,,
1748590622.408267000,192.168.209.48,192.168.209.199,6,74,8000,34322,0x0012,128,,,,
1748590622.409465000,192.168.209.48,192.168.209.199,6,66,8000,34306,0x0011,128,,,,
1748590622.415098000,192.168.209.199,192.168.209.48,6,66,34322,8000,0x0010,64,,,,
1748590622.415205000,192.168.209.199,192.168.209.48,6,284,34322,8000,0x0018,64,,,,
1748590622.415380000,192.168.209.199,192.168.209.48,6,112,34322,8000,0x0018,64,192.168.209.48:8000,/login,,http://192.168.209.48:8000/login
1748590622.415448000,192.168.209.48,192.168.209.199,6,66,8000,34322,0x0010,128,,,,
1748590622.415534000,192.168.209.199,192.168.209.48,6,66,34306,8000,0x0010,64,,,,
1748590622.432925000,192.168.209.48,192.168.209.199,6,201,8000,34322,0x0018,128,,,,
1748590622.436706000,192.168.209.199,192.168.209.48,6,66,34322,8000,0x0010,64,,,,
1748590622.436759000,192.168.209.48,192.168.209.199,6,107,8000,34322,0x0018,128,,/login,,
1748590622.440553000,192.168.209.199,192.168.209.48,6,66,34322,8000,0x0010,64,,,,
1748590622.441664000,192.168.209.199,192.168.209.48,6,66,34318,8000,0x0011,64,,,,
1748590622.441743000,192.168.209.48,192.168.209.199,6,66,8000,34318,0x0010,128,,,,
1748590622.441993000,192.168.209.48,192.168.209.199,6,66,8000,34318,0x0011,128,,,,
1748590622.442581000,192.168.209.199,192.168.209.48,6,74,34328,8000,0x0002,64,,,,
1748590622.442692000,192.168.209.48,192.168.209.199,6,74,8000,34328,0x0012,128,,,,
1748590622.446258000,192.168.209.199,192.168.209.48,6,66,34318,8000,0x0010,64,,,,
1748590622.446336000,192.168.209.199,192.168.209.48,6,66,34328,8000,0x0010,64,,,,
1748590622.446405000,192.168.209.199,192.168.209.48,6,284,34328,8000,0x0018,64,,,,
1748590622.450409000,192.168.209.199,192.168.209.48,6,114,34328,8000,0x0018,64,192.168.209.48:8000,/login,,http://192.168.209.48:8000/login
1748590622.450450000,192.168.209.48,192.168.209.199,6,66,8000,34328,0x0010,128,,,,
1748590622.463744000,192.168.209.48,192.168.209.199,6,201,8000,34328,0x0018,128,,,,
1748590622.467547000,192.168.209.199,192.168.209.48,6,66,34328,8000,0x0010,64,,,,
1748590622.467603000,192.168.209.48,192.168.209.199,6,107,8000,34328,0x0018,128,,/login,,
1748590622.473335000,192.168.209.199,192.168.209.48,6,66,34328,8000,0x0010,64,,,,
1748590622.474203000,192.168.209.199,192.168.209.48,6,66,34322,8000,0x0011,64,,,,
1748590622.474289000,192.168.209.48,192.168.209.199,6,66,8000,34322,0x0010,128,,,,
1748590622.474527000,192.168.209.48,192.168.209.199,6,66,8000,34322,0x0011,128,,,,
1748590622.475603000,192.168.209.199,192.168.209.48,6,74,34342,8000,0x0002,64,,,,
1748590622.475720000,192.168.209.48,192.168.209.199,6,74,8000,34342,0x0012,128,,,,
1748590622.479430000,192.168.209.199,192.168.209.48,6,66,34322,8000,0x0010,64,,,,
1748590622.480816000,192.168.209.199,192.168.209.48,6,66,34342,8000,0x0010,64,,,,
1748590622.480939000,192.168.209.199,192.168.209.48,6,284,34342,8000,0x0018,64,,,,
1748590622.480977000,192.168.209.199,192.168.209.48,6,112,34342,8000,0x0018,64,192.168.209.48:8000,/login,,http://192.168.209.48:8000/login
1748590622.481001000,192.168.209.48,192.168.209.199,6,66,8000,34342,0x0010,128,,,,
1748590622.494430000,192.168.209.48,192.168.209.199,6,201,8000,34342,0x0018,128,,,,
1748590622.498151000,192.168.209.199,192.168.209.48,6,66,34342,8000,0x0010,64,,,,
1748590622.498204000,192.168.209.48,192.168.209.199,6,107,8000,34342,0x0018,128,,/login,,
1748590622.501923000,192.168.209.199,192.168.209.48,6,66,34342,8000,0x0010,64,,,,
1748590622.502812000,192.168.209.199,192.168.209.48,6,66,34328,8000,0x0011,64,,,,
1748590622.502888000,192.168.209.48,192.168.209.199,6,66,8000,34328,0x0010,128,,,,
1748590622.503092000,192.168.209.48,192.168.209.199,6,66,8000,34328,0x0011,128,,,,
1748590622.504191000,192.168.209.199,192.168.209.48,6,74,34348,8000,0x0002,64,,,,
1748590622.504304000,192.168.209.48,192.168.209.199,6,74,8000,34348,0x0012,128,,,,
1748590622.508002000,192.168.209.199,192.168.209.48,6,66,34328,8000,0x0010,64,,,,
1748590622.508119000,192.168.209.199,192.168.209.48,6,66,34348,8000,0x0010,64,,,,
1748590622.508195000,192.168.209.199,192.168.209.48,6,284,34348,8000,0x0018,64,,,,
1748590622.508230000,192.168.209.199,192.168.209.48,6,113,34348,8000,0x0018,64,192.168.209.48:8000,/login,,http://192.168.209.48:8000/login
1748590622.508254000,192.168.209.48,192.168.209.199,6,66,8000,34348,0x0010,128,,,,
1748590622.521431000,192.168.209.48,192.168.209.199,6,201,8000,34348,0x0018,128,,,,
1748590622.527692000,192.168.209.199,192.168.209.48,6,66,34348,8000,0x0010,64,,,,
1748590622.527736000,192.168.209.48,192.168.209.199,6,107,8000,34348,0x0018,128,,/login,,
1748590622.531626000,192.168.209.199,192.168.209.48,6,66,34348,8000,0x0010,64,,,,
1748590622.532704000,192.168.209.199,192.168.209.48,6,66,34342,8000,0x0011,64,,,,
1748590622.532745000,192.168.209.48,192.168.209.199,6,66,8000,34342,0x0010,128,,,,
1748590622.532946000,192.168.209.48,192.168.209.199,6,66,8000,34342,0x0011,128,,,,
1748590622.534043000,192.168.209.199,192.168.209.48,6,74,34354,8000,0x0002,64,,,,
1748590622.534124000,192.168.209.48,192.168.209.199,6,74,8000,34354,0x0012,128,,,,
1748590622.538422000,192.168.209.199,192.168.209.48,6,66,34342,8000,0x0010,64,,,,
1748590622.538422000,192.168.209.199,192.168.209.48,6,66,34354,8000,0x0010,64,,,,
1748590622.538726000,192.168.209.199,192.168.209.48,6,284,34354,8000,0x0018,64,,,,
1748590622.538793000,192.168.209.199,192.168.209.48,6,112,34354,8000,0x0018,64,192.168.209.48:8000,/login,,http://192.168.209.48:8000/login
1748590622.538813000,192.168.209.48,192.168.209.199,6,66,8000,34354,0x0010,128,,,,
1748590622.553022000,192.168.209.48,192.168.209.199,6,201,8000,34354,0x0018,128,,,,
1748590622.557155000,192.168.209.199,192.168.209.48,6,66,34354,8000,0x0010,64,,,,
1748590622.557188000,192.168.209.48,192.168.209.199,6,107,8000,34354,0x0018,128,,/login,,
1748590622.563002000,192.168.209.199,192.168.209.48,6,66,34354,8000,0x0010,64,,,,
1748590622.564231000,192.168.209.199,192.168.209.48,6,66,34348,8000,0x0011,64,,,,
1748590622.564278000,192.168.209.48,192.168.209.199,6,66,8000,34348,0x0010,128,,,,
1748590622.564500000,192.168.209.48,192.168.209.199,6,66,8000,34348,0x0011,128,,,,
1748590622.565155000,192.168.209.199,192.168.209.48,6,74,34370,8000,0x0002,64,,,,
1748590622.565240000,192.168.209.48,192.168.209.199,6,74,8000,34370,0x0012,128,,,,
1748590622.569145000,192.168.209.199,192.168.209.48,6,66,34348,8000,0x0010,64,,,,
1748590622.573535000,192.168.209.199,192.168.209.48,6,66,34370,8000,0x0010,64,,,,
1748590622.574485000,192.168.209.199,192.168.209.48,6,284,34370,8000,0x0018,64,,,,
1748590622.574485000,192.168.209.199,192.168.209.48,6,112,34370,8000,0x0018,64,192.168.209.48:8000,/login,,http://192.168.209.48:8000/login
1748590622.574568000,192.168.209.48,192.168.209.199,6,66,8000,34370,0x0010,128,,,,
1748590622.589942000,192.168.209.48,192.168.209.199,6,201,8000,34370,0x0018,128,,,,
1748590622.596439000,192.168.209.199,192.168.209.48,6,66,34370,8000,0x0010,64,,,,
1748590622.596500000,192.168.209.48,192.168.209.199,6,107,8000,34370,0x0018,128,,/login,,
1748590622.600712000,192.168.209.199,192.168.209.48,6,66,34370,8000,0x0010,64,,,,
1748590622.601757000,192.168.209.199,192.168.209.48,6,66,34354,8000,0x0011,64,,,,
1748590622.601825000,192.168.209.48,192.168.209.199,6,66,8000,34354,0x0010,128,,,,
1748590622.602049000,192.168.209.48,192.168.209.199,6,66,8000,34354,0x0011,128,,,,
1748590622.603679000,192.168.209.199,192.168.209.48,6,74,34386,8000,0x0002,64,,,,
1748590622.603798000,192.168.209.48,192.168.209.199,6,74,8000,34386,0x0012,128,,,,
1748590622.610698000,192.168.209.199,192.168.209.48,6,66,34354,8000,0x0010,64,,,,
1748590622.610698000,192.168.209.199,192.168.209.48,6,66,34386,8000,0x0010,64,,,,
1748590622.610878000,192.168.209.199,192.168.209.48,6,284,34386,8000,0x0018,64,,,,
1748590622.610878000,192.168.209.199,192.168.209.48,6,112,34386,8000,0x0018,64,192.168.209.48:8000,/login,,http://192.168.209.48:8000/login
1748590622.610925000,192.168.209.48,192.168.209.199,6,66,8000,34386,0x0010,128,,,,
1748590622.624556000,192.168.209.48,192.168.209.199,6,201,8000,34386,0x0018,128,,,,
1748590622.629221000,192.168.209.199,192.168.209.48,6,66,34386,8000,0x0010,64,,,,
1748590622.629285000,192.168.209.48,192.168.209.199,6,107,8000,34386,0x0018,128,,/login,,
1748590622.634205000,192.168.209.199,192.168.209.48,6,66,34386,8000,0x0010,64,,,,
1748590622.635225000,192.168.209.199,192.168.209.48,6,66,34370,8000,0x0011,64,,,,
1748590622.635312000,192.168.209.48,192.168.209.199,6,66,8000,34370,0x0010,128,,,,
1748590622.635793000,192.168.209.48,192.168.209.199,6,66,8000,34370,0x0011,128,,,,
1748590622.637191000,192.168.209.199,192.168.209.48,6,74,34402,8000,0x0002,64,,,,
1748590622.637292000,192.168.209.48,192.168.209.199,6,74,8000,34402,0x0012,128,,,,
1748590622.642301000,192.168.209.199,192.168.209.48,6,66,34370,8000,0x0010,64,,,,
1748590622.643349000,192.168.209.199,192.168.209.48,6,66,34402,8000,0x0010,64,,,,
1748590622.643461000,192.168.209.199,192.168.209.48,6,284,34402,8000,0x0018,64,,,,
1748590622.643461000,192.168.209.199,192.168.209.48,6,112,34402,8000,0x0018,64,192.168.209.48:8000,/login,,http://192.168.209.48:8000/login
1748590622.643506000,192.168.209.48,192.168.209.199,6,66,8000,34402,0x0010,128,,,,
1748590622.655728000,192.168.209.48,192.168.209.199,6,201,8000,34402,0x0018,128,,,,
1748590622.659949000,192.168.209.199,192.168.209.48,6,66,34402,8000,0x0010,64,,,,
1748590622.659977000,192.168.209.48,192.168.209.199,6,107,8000,34402,0x0018,128,,/login,,
1748590622.664200000,192.168.209.199,192.168.209.48,6,66,34402,8000,0x0010,64,,,,
1748590622.665607000,192.168.209.199,192.168.209.48,6,66,34386,8000,0x0011,64,,,,
1748590622.665684000,192.168.209.48,192.168.209.199,6,66,8000,34386,0x0010,128,,,,
1748590622.665892000,192.168.209.48,192.168.209.199,6,66,8000,34386,0x0011,128,,,,
1748590622.670085000,192.168.209.199,192.168.209.48,6,74,34404,8000,0x0002,64,,,,
1748590622.670208000,192.168.209.48,192.168.209.199,6,74,8000,34404,0x0012,128,,,,
1748590622.673897000,192.168.209.199,192.168.209.48,6,66,34386,8000,0x0010,64,,,,
1748590622.675256000,192.168.209.199,192.168.209.48,6,66,34404,8000,0x0010,64,,,,
1748590622.675377000,192.168.209.199,192.168.209.48,6,284,34404,8000,0x0018,64,,,,
1748590622.675417000,192.168.209.199,192.168.209.48,6,112,34404,8000,0x0018,64,192.168.209.48:8000,/login,,http://192.168.209.48:8000/login
1748590622.675443000,192.168.209.48,192.168.209.199,6,66,8000,34404,0x0010,128,,,,
1748590622.689568000,192.168.209.48,192.168.209.199,6,201,8000,34404,0x0018,128,,,,
1748590622.693840000,192.168.209.199,192.168.209.48,6,66,34404,8000,0x0010,64,,,,
1748590622.693897000,192.168.209.48,192.168.209.199,6,107,8000,34404,0x0018,128,,/login,,
1748590622.700911000,192.168.209.199,192.168.209.48,6,66,34404,8000,0x0010,64,,,,
1748590622.702295000,192.168.209.199,192.168.209.48,6,66,34402,8000,0x0011,64,,,,
1748590622.702390000,192.168.209.48,192.168.209.199,6,66,8000,34402,0x0010,128,,,,
1748590622.702600000,192.168.209.48,192.168.209.199,6,66,8000,34402,0x0011,128,,,,
1748590622.705656000,192.168.209.199,192.168.209.48,6,74,34408,8000,0x0002,64,,,,
1748590622.705732000,192.168.209.48,192.168.209.199,6,74,8000,34408,0x0012,128,,,,
1748590622.707269000,192.168.209.199,192.168.209.48,6,66,34402,8000,0x0010,64,,,,
1748590622.711167000,192.168.209.199,192.168.209.48,6,66,34408,8000,0x0010,64,,,,
1748590622.711167000,192.168.209.199,192.168.209.48,6,284,34408,8000,0x0018,64,,,,
1748590622.711167000,192.168.209.199,192.168.209.48,6,112,34408,8000,0x0018,64,192.168.209.48:8000,/login,,http://192.168.209.48:8000/login
1748590622.711231000,192.168.209.48,192.168.209.199,6,66,8000,34408,0x0010,128,,,,
1748590622.725131000,192.168.209.48,192.168.209.199,6,201,8000,34408,0x0018,128,,,,
1748590622.729482000,192.168.209.199,192.168.209.48,6,66,34408,8000,0x0010,64,,,,
1748590622.729567000,192.168.209.48,192.168.209.199,6,107,8000,34408,0x0018,128,,/login,,
1748590622.733514000,192.168.209.199,192.168.209.48,6,66,34408,8000,0x0010,64,,,,
1748590622.734852000,192.168.209.199,192.168.209.48,6,66,34404,8000,0x0011,64,,,,
1748590622.734921000,192.168.209.48,192.168.209.199,6,66,8000,34404,0x0010,128,,,,
1748590622.735143000,192.168.209.48,192.168.209.199,6,66,8000,34404,0x0011,128,,,,
1748590622.737959000,192.168.209.199,192.168.209.48,6,74,34416,8000,0x0002,64,,,,
1748590622.738022000,192.168.209.48,192.168.209.199,6,74,8000,34416,0x0012,128,,,,
1748590622.739539000,192.168.209.199,192.168.209.48,6,66,34404,8000,0x0010,64,,,,
1748590622.743060000,192.168.209.199,192.168.209.48,6,66,34416,8000,0x0010,64,,,,
1748590622.743976000,192.168.209.199,192.168.209.48,6,284,34416,8000,0x0018,64,,,,
1748590622.743976000,192.168.209.199,192.168.209.48,6,113,34416,8000,0x0018,64,192.168.209.48:8000,/login,,http://192.168.209.48:8000/login
1748590622.743997000,192.168.209.48,192.168.209.199,6,66,8000,34416,0x0010,128,,,,
1748590622.754512000,192.168.209.48,192.168.209.199,6,201,8000,34416,0x0018,128,,,,
1748590622.763982000,192.168.209.199,192.168.209.48,6,66,34416,8000,0x0010,64,,,,
1748590622.764035000,192.168.209.48,192.168.209.199,6,107,8000,34416,0x0018,128,,/login,,
1748590622.770899000,192.168.209.199,192.168.209.48,6,66,34416,8000,0x0010,64,,,,
1748590622.771735000,192.168.209.199,192.168.209.48,6,66,34408,8000,0x0011,64,,,,
1748590622.771852000,192.168.209.48,192.168.209.199,6,66,8000,34408,0x0010,128,,,,
1748590622.772097000,192.168.209.48,192.168.209.199,6,66,8000,34408,0x0011,128,,,,
1748590622.775392000,192.168.209.199,192.168.209.48,6,74,34426,8000,0x0002,64,,,,
1748590622.775501000,192.168.209.48,192.168.209.199,6,74,8000,34426,0x0012,128,,,,
1748590622.776785000,192.168.209.199,192.168.209.48,6,66,34408,8000,0x0010,64,,,,
1748590622.780919000,192.168.209.199,192.168.209.48,6,66,34426,8000,0x0010,64,,,,
1748590622.783972000,192.168.209.199,192.168.209.48,6,284,34426,8000,0x0018,64,,,,
1748590622.785283000,192.168.209.199,192.168.209.48,6,115,34426,8000,0x0018,64,192.168.209.48:8000,/login,,http://192.168.209.48:8000/login
1748590622.785317000,192.168.209.48,192.168.209.199,6,66,8000,34426,0x0010,128,,,,
1748590622.798449000,192.168.209.48,192.168.209.199,6,201,8000,34426,0x0018,128,,,,
1748590622.804222000,192.168.209.199,192.168.209.48,6,66,34426,8000,0x0010,64,,,,
1748590622.804290000,192.168.209.48,192.168.209.199,6,107,8000,34426,0x0018,128,,/login,,
1748590622.809624000,192.168.209.199,192.168.209.48,6,66,34426,8000,0x0010,64,,,,
1748590622.809624000,192.168.209.199,192.168.209.48,6,66,34416,8000,0x0011,64,,,,
1748590622.809745000,192.168.209.48,192.168.209.199,6,66,8000,34416,0x0010,128,,,,
1748590622.810040000,192.168.209.48,192.168.209.199,6,66,8000,34416,0x0011,128,,,,
